kW,V
6.24,390.0
6.224,389.0
6.596,388.0
6.596,388.0
6.596,388.0
6.966,387.0
6.984,388.0
7.353,387.0
7.353,387.0
7.334,386.0
7.334,386.0
7.72,386.0
7.74,387.0
7.72,386.0
7.74,387.0
7.72,386.0
8.106,386.0
8.106,386.0
8.085,385.0
8.47,385.0
8.47,385.0
8.448,384.0
8.832,384.0
8.085,385.0
7.72,386.0
6.948,386.0
6.966,387.0
6.966,387.0
7.353,387.0
7.72,386.0
8.085,385.0
8.448,384.0
9.216,384.0
9.192,383.0
9.216,384.0
8.832,384.0
8.832,384.0
9.192,383.0
9.192,383.0
10.287,381.0
9.932,382.0
9.906,381.0
10.287,381.0
10.287,381.0
10.287,381.0
10.26,380.0
10.64,380.0
10.668,381.0
10.64,380.0
10.64,380.0
10.64,380.0
10.612,379.0
9.932,382.0
1.188,396.0
-2.412,402.0
-0.8,400.0
0.0,398.0
0.0,399.0
0.0,399.0
0.0,399.0
0.0,398.0
0.0,399.0
-0.0,399.0
0.398,398.0
0.796,398.0
0.398,398.0
-0.0,399.0
-0.0,399.0
0.0,399.0
0.399,399.0
0.399,399.0
0.398,398.0
0.399,399.0
0.399,399.0
0.399,399.0
0.398,398.0
1.194,398.0
1.98,396.0
1.98,396.0
2.758,394.0
2.37,395.0
2.376,396.0
2.37,395.0
1.975,395.0
1.98,396.0
1.584,396.0
1.588,397.0
1.191,397.0
1.191,397.0
1.584,396.0
1.588,397.0
1.588,397.0
1.191,397.0
1.194,398.0
1.194,398.0
1.191,397.0
1.194,398.0
1.194,398.0
1.588,397.0
2.37,395.0
1.98,396.0
1.98,396.0
2.37,395.0
3.152,394.0
4.692,391.0
5.46,390.0
6.208,388.0
6.208,388.0
6.208,388.0
5.835,389.0
6.208,388.0
6.208,388.0
6.192,387.0
6.192,387.0
6.579,387.0
6.579,387.0
6.562,386.0
6.192,387.0
5.057,389.0
-0.802,401.0
-1.203,401.0
-0.4,400.0
0.0,399.0
0.0,399.0
0.0,399.0
1.98,396.0
4.323,393.0
3.93,393.0
3.152,394.0
3.537,393.0
3.152,394.0
5.46,390.0
5.46,390.0
5.46,390.0
5.446,389.0
5.82,388.0
5.835,389.0
5.446,389.0
5.835,389.0
5.82,388.0
5.432,388.0
5.446,389.0
5.446,389.0
5.446,389.0
5.446,389.0
5.446,389.0
5.057,389.0
5.07,390.0
5.07,390.0
5.057,389.0
4.692,391.0
3.91,391.0
3.91,391.0
3.91,391.0
3.92,392.0
3.537,393.0
1.188,396.0
-0.8,400.0
-0.4,400.0
-0.0,399.0
0.0,399.0
0.0,399.0
0.0,399.0
0.0,399.0
0.399,399.0
1.588,397.0
2.37,395.0
4.704,392.0
4.301,391.0
3.92,392.0
4.301,391.0
5.446,389.0
5.82,388.0
4.68,390.0
4.68,390.0
4.668,389.0
5.057,389.0
5.057,389.0
5.432,388.0
5.432,388.0
5.82,388.0
5.432,388.0
5.82,388.0
6.192,387.0
6.192,387.0
6.192,387.0
6.562,386.0
6.192,387.0
6.562,386.0
6.562,386.0
6.948,386.0
6.93,385.0
6.948,386.0
6.93,385.0
7.315,385.0
7.296,384.0
7.68,384.0
7.315,385.0
7.7,385.0
7.296,384.0
7.68,384.0
8.064,384.0
8.043,383.0
8.064,384.0
8.426,383.0
8.404,382.0
7.68,384.0
8.043,383.0
8.426,383.0
8.043,383.0
8.043,383.0
8.404,382.0
8.426,383.0
8.404,382.0
8.763,381.0
8.404,382.0
9.168,382.0
8.786,382.0
9.168,382.0
9.168,382.0
9.144,381.0
9.144,381.0
9.5,380.0
9.5,380.0
9.854,379.0
9.88,380.0
9.854,379.0
9.854,379.0
9.88,380.0
9.854,379.0
10.233,379.0
10.233,379.0
10.584,378.0
10.612,379.0
10.612,379.0
10.584,378.0
10.584,378.0
10.962,378.0
10.962,378.0
11.31,377.0
11.31,377.0
11.28,376.0
11.31,377.0
11.28,376.0
11.31,377.0
11.656,376.0
11.687,377.0
11.656,376.0
10.584,378.0
7.64,382.0
5.031,387.0
6.176,386.0
6.93,385.0
5.432,388.0
-1.6,400.0
-1.197,399.0
-0.397,397.0
0.0,396.0
0.0,397.0
0.0,396.0
0.0,396.0
-0.0,396.0
0.0,397.0
0.0,397.0
0.792,396.0
3.136,392.0
6.948,386.0
6.176,386.0
6.176,386.0
5.418,387.0
3.89,389.0
4.279,389.0
4.268,388.0
4.656,388.0
3.9,390.0
3.9,390.0
4.656,388.0
4.279,389.0
4.268,388.0
3.89,389.0
3.51,390.0
3.9,390.0
3.9,390.0
3.9,390.0
3.9,390.0
3.9,390.0
3.9,390.0
4.279,389.0
5.418,387.0
5.404,386.0
5.031,387.0
5.418,387.0
5.418,387.0
5.79,386.0
6.16,385.0
6.528,384.0
6.545,385.0
6.545,385.0
7.296,384.0
6.545,385.0
6.912,384.0
6.545,385.0
7.277,383.0
7.277,383.0
7.277,383.0
7.258,382.0
7.258,382.0
6.912,384.0
6.912,384.0
7.277,383.0
7.64,382.0
8.022,382.0
7.64,382.0
7.64,382.0
8.001,381.0
7.64,382.0
8.022,382.0
7.64,382.0
8.001,381.0
8.001,381.0
8.022,382.0
8.022,382.0
8.001,381.0
8.382,381.0
8.001,381.0
7.64,382.0
7.258,382.0
7.277,383.0
6.528,384.0
6.528,384.0
6.912,384.0
7.277,383.0
6.912,384.0
6.545,385.0
6.894,383.0
7.277,383.0
8.022,382.0
8.022,382.0
7.66,383.0
7.66,383.0
7.64,382.0
8.022,382.0
8.022,382.0
9.12,380.0
9.12,380.0
9.12,380.0
9.854,379.0
9.854,379.0
9.828,378.0
9.828,378.0
9.854,379.0
9.828,378.0
9.45,378.0
8.382,381.0
4.644,387.0
-2.0,400.0
-1.194,398.0
-0.0,396.0
0.0,395.0
0.0,396.0
0.0,396.0
0.0,396.0
0.0,396.0
0.396,396.0
0.396,396.0
1.182,394.0
2.358,393.0
2.744,392.0
2.352,392.0
2.744,392.0
1.96,392.0
1.572,393.0
1.182,394.0
1.576,394.0
1.572,393.0
3.128,391.0
2.744,392.0
1.965,393.0
1.182,394.0
