kW,V
10.4,400.0
10.452,402.0
10.426,401.0
10.4,400.0
10.8,400.0
8.1,405.0
-2.556,426.0
-1.269,423.0
-0.0,421.0
0.0,420.0
0.0,420.0
0.42,420.0
7.771,409.0
8.932,406.0
4.543,413.0
-1.696,424.0
-0.844,422.0
0.0,421.0
0.0,420.0
0.0,420.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.42,420.0
2.912,416.0
3.32,415.0
4.543,413.0
1.254,418.0
-0.0,421.0
-0.422,422.0
0.42,420.0
1.672,418.0
2.09,418.0
1.672,418.0
1.672,418.0
1.257,419.0
1.254,418.0
1.672,418.0
3.32,415.0
4.14,414.0
4.13,413.0
3.726,414.0
0.0,419.0
-0.422,422.0
3.744,416.0
0.0,421.0
6.165,411.0
5.754,411.0
4.13,413.0
3.312,414.0
3.726,414.0
4.14,414.0
4.13,413.0
3.312,414.0
3.726,414.0
4.944,412.0
5.74,410.0
5.74,410.0
6.135,409.0
6.936,408.0
6.936,408.0
6.135,409.0
6.528,408.0
7.326,407.0
7.326,407.0
7.326,407.0
7.308,406.0
7.326,407.0
7.308,406.0
7.695,405.0
7.714,406.0
7.714,406.0
7.714,406.0
8.08,404.0
8.484,404.0
8.1,405.0
8.484,404.0
8.484,404.0
8.484,404.0
8.484,404.0
8.484,404.0
8.866,403.0
8.866,403.0
8.866,403.0
8.866,403.0
9.269,403.0
9.246,402.0
-0.842,421.0
12.0,400.0
11.2,400.0
9.648,402.0
9.672,403.0
9.648,402.0
9.648,402.0
10.025,401.0
10.426,401.0
10.025,401.0
10.025,401.0
10.025,401.0
10.4,400.0
10.4,400.0
10.4,400.0
10.8,400.0
10.8,400.0
10.8,400.0
8.08,404.0
-2.544,424.0
-1.692,423.0
-0.0,420.0
0.0,419.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,421.0
0.0,421.0
0.0,420.0
0.0,420.0
0.0,420.0
4.14,414.0
5.356,412.0
4.532,412.0
3.312,414.0
2.496,416.0
2.905,415.0
2.905,415.0
2.496,416.0
0.838,419.0
-0.421,421.0
0.0,420.0
1.257,419.0
1.672,418.0
1.672,418.0
1.672,418.0
2.085,417.0
2.496,416.0
2.08,416.0
2.085,417.0
2.085,417.0
1.668,417.0
1.254,418.0
1.672,418.0
2.08,416.0
2.085,417.0
1.254,418.0
-0.421,421.0
-0.421,421.0
0.0,421.0
0.0,421.0
0.0,421.0
1.257,419.0
0.838,419.0
0.42,420.0
0.42,420.0
1.257,419.0
2.502,417.0
2.496,416.0
3.312,414.0
6.953,409.0
5.74,410.0
5.33,410.0
5.33,410.0
5.33,410.0
5.33,410.0
5.726,409.0
0.0,422.0
2.08,416.0
-0.844,422.0
-0.422,422.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.0,421.0
0.42,420.0
0.0,421.0
1.676,419.0
1.257,419.0
2.09,418.0
6.97,410.0
6.15,410.0
4.932,411.0
4.932,411.0
4.92,410.0
5.33,410.0
5.33,410.0
5.74,410.0
5.74,410.0
5.726,409.0
5.74,410.0
6.135,409.0
6.135,409.0
6.528,408.0
6.528,408.0
-0.0,421.0
-0.844,422.0
-0.422,422.0
0.0,420.0
5.768,412.0
4.543,413.0
3.312,414.0
-0.421,421.0
-0.844,422.0
-0.0,421.0
0.0,420.0
0.0,421.0
0.0,421.0
0.42,420.0
0.42,420.0
-0.0,421.0
5.356,412.0
8.526,406.0
2.08,416.0
-0.846,423.0
-0.844,422.0
0.42,420.0
0.42,420.0
8.568,408.0
7.344,408.0
5.343,411.0
6.544,409.0
6.135,409.0
6.135,409.0
5.726,409.0
6.15,410.0
6.135,409.0
6.528,408.0
6.528,408.0
6.528,408.0
6.528,408.0
6.528,408.0
6.936,408.0
6.919,407.0
7.308,406.0
6.919,407.0
7.308,406.0
7.308,406.0
7.308,406.0
7.695,405.0
8.08,404.0
7.695,405.0
8.1,405.0
8.08,404.0
8.1,405.0
8.484,404.0
8.484,404.0
2.898,414.0
-1.692,423.0
0.838,419.0
8.526,406.0
12.369,399.0
9.672,403.0
8.484,404.0
8.484,404.0
8.484,404.0
8.463,403.0
8.866,403.0
8.888,404.0
9.246,402.0
8.866,403.0
9.246,402.0
9.246,402.0
9.648,402.0
9.624,401.0
9.648,402.0
9.624,401.0
9.648,402.0
10.025,401.0
10.025,401.0
9.624,401.0
10.4,400.0
10.025,401.0
10.4,400.0
10.025,401.0
10.773,399.0
10.773,399.0
10.8,400.0
10.8,400.0
11.172,399.0
11.172,399.0
11.172,399.0
10.8,400.0
11.144,398.0
11.144,398.0
-1.692,423.0
-2.11,422.0
-0.42,420.0
0.418,418.0
0.0,419.0
0.0,419.0
0.836,418.0
6.135,409.0
-0.419,419.0
-0.842,421.0
-0.0,420.0
0.0,420.0
0.0,419.0
0.0,420.0
0.0,420.0
0.0,419.0
0.0,420.0
0.0,420.0
0.0,419.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
0.0,420.0
1.254,418.0
2.912,416.0
1.668,417.0
4.944,412.0
8.91,405.0
7.733,407.0
6.105,407.0
6.12,408.0
6.12,408.0
6.105,407.0
6.528,408.0
6.512,407.0
6.512,407.0
-0.422,422.0
-1.266,422.0
10.504,404.0
9.292,404.0
7.714,406.0
6.919,407.0
6.902,406.0
6.919,407.0
7.308,406.0
7.272,404.0
7.676,404.0
7.695,405.0
7.695,405.0
7.695,405.0
8.08,404.0
8.08,404.0
8.08,404.0
8.08,404.0
8.484,404.0
8.844,402.0
8.844,402.0
8.484,404.0
8.463,403.0
8.866,403.0
8.866,403.0
8.844,402.0
9.223,401.0
9.246,402.0
9.246,402.0
9.246,402.0
9.223,401.0
9.624,401.0
9.624,401.0
9.624,401.0
9.624,401.0
10.025,401.0
10.0,400.0
10.0,400.0
10.0,400.0
10.374,399.0
10.374,399.0
10.4,400.0
10.773,399.0
10.773,399.0
10.773,399.0
10.773,399.0
10.773,399.0
11.144,398.0
10.746,398.0
11.144,398.0
11.144,398.0
11.513,397.0
11.144,398.0
11.144,398.0
11.513,397.0
11.513,397.0
3.28,410.0
8.08,404.0
5.317,409.0
-1.684,421.0
-0.84,420.0
0.0,418.0
0.418,418.0
0.418,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,418.0
0.0,419.0
0.0,418.0
4.13,413.0
8.12,406.0
6.528,408.0
4.92,410.0
2.07,414.0
-1.263,421.0
-0.84,420.0
-0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.836,418.0
2.49,415.0
5.74,410.0
4.932,411.0
2.07,414.0
1.248,416.0
0.0,419.0
-0.42,420.0
-0.0,420.0
0.836,418.0
2.49,415.0
-0.0,419.0
-0.42,420.0
-0.0,420.0
0.0,420.0
8.14,407.0
7.714,406.0
6.12,408.0
5.317,409.0
5.712,408.0
5.712,408.0
5.304,408.0
2.07,414.0
-0.844,422.0
-0.42,420.0
-0.0,420.0
0.0,419.0
0.419,419.0
5.74,410.0
7.714,406.0
6.512,407.0
5.712,408.0
5.712,408.0
5.712,408.0
5.712,408.0
6.105,407.0
-0.0,421.0
-0.842,421.0
-0.42,420.0
1.668,417.0
3.717,413.0
0.834,417.0
-0.42,420.0
-0.42,420.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
3.312,414.0
6.135,409.0
6.919,407.0
7.308,406.0
5.317,409.0
4.908,409.0
5.317,409.0
5.317,409.0
5.304,408.0
5.712,408.0
5.712,408.0
6.105,407.0
5.698,407.0
6.105,407.0
6.105,407.0
6.105,407.0
6.512,407.0
6.512,407.0
1.248,416.0
-1.266,422.0
-0.842,421.0
-0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
0.0,419.0
